order_id,customer_id,store_id,city,province,product_id,quantity,unit_price_cad,total_amount_cad,transaction_timestamp
ORD-2026-00212,CUST-5180,NR-STORE-107,Medicine Hat,AB,PRD-1004,3,189.99,569.97,2026-04-07 05:07:00
ORD-2026-00213,CUST-5079,NR-STORE-104,Lethbridge,AB,PRD-1001,3,299.99,899.97,2026-05-19 20:19:00
ORD-2026-00214,CUST-5055,NR-STORE-101,Medicine Hat,AB,PRD-1004,2,189.99,379.98,2026-06-18 13:25:00
ORD-2026-00215,CUST-5086,NR-STORE-105,Lethbridge,AB,PRD-1003,2,899.5,1799.0,2026-05-24 00:15:00
ORD-2026-00216,CUST-5138,NR-STORE-105,Medicine Hat,AB,PRD-1003,1,899.5,899.5,2026-03-05 04:30:00
ORD-2026-00217,CUST-5191,NR-STORE-105,Medicine Hat,AB,PRD-1001,1,299.99,299.99,2026-01-07 22:00:00
ORD-2026-00218,CUST-5005,NR-STORE-103,Lethbridge,AB,PRD-1004,3,189.99,569.97,2026-04-23 08:59:00
ORD-2026-00219,CUST-5051,NR-STORE-106,Lethbridge,AB,PRD-1001,3,299.99,899.97,2026-03-08 06:58:00
ORD-2026-00220,CUST-5132,NR-STORE-102,Medicine Hat,AB,PRD-1003,1,899.5,899.5,2026-02-15 01:40:00
ORD-2026-00221,CUST-5182,NR-STORE-107,Lethbridge,AB,PRD-1004,1,189.99,189.99,2026-01-23 17:57:00
ORD-2026-00222,CUST-5156,NR-STORE-101,Edmonton,AB,PRD-1001,2,299.99,599.98,2026-02-23 17:52:00
ORD-2026-00223,CUST-5130,NR-STORE-104,Red Deer,AB,PRD-1001,3,299.99,899.97,2026-01-30 19:07:00
ORD-2026-00224,CUST-5164,NR-STORE-104,Edmonton,AB,PRD-1002,2,450.0,900.0,2026-06-12 11:10:00
ORD-2026-00225,CUST-5115,NR-STORE-103,Medicine Hat,AB,PRD-1004,2,189.99,379.98,2026-06-28 17:00:00
ORD-2026-00226,CUST-5041,NR-STORE-103,Edmonton,AB,PRD-1004,2,189.99,379.98,2026-04-12 23:09:00
ORD-2026-00227,CUST-5189,NR-STORE-106,Lethbridge,AB,PRD-1003,1,899.5,899.5,2026-02-26 10:11:00
ORD-2026-00228,CUST-5064,NR-STORE-107,Calgary,AB,PRD-1004,3,189.99,569.97,2026-04-04 21:03:00
ORD-2026-00229,CUST-5086,NR-STORE-101,Lethbridge,AB,PRD-1004,1,189.99,189.99,2026-02-13 22:43:00
ORD-2026-00230,CUST-5031,NR-STORE-105,Red Deer,AB,PRD-1003,3,899.5,2698.5,2026-06-10 20:17:00
ORD-2026-00231,CUST-5080,NR-STORE-106,Calgary,AB,PRD-1001,3,299.99,899.97,2026-06-25 02:33:00
ORD-2026-00232,CUST-5194,NR-STORE-102,Lethbridge,AB,PRD-1001,3,299.99,899.97,2026-04-08 13:19:00
ORD-2026-00233,CUST-5074,NR-STORE-107,Red Deer,AB,PRD-1003,1,899.5,899.5,2026-03-14 12:48:00
ORD-2026-00234,CUST-5126,NR-STORE-107,Red Deer,AB,PRD-1003,2,899.5,1799.0,2026-02-01 02:59:00
ORD-2026-00235,CUST-5165,NR-STORE-102,Calgary,AB,PRD-1004,2,189.99,379.98,2026-02-26 09:47:00
ORD-2026-00236,CUST-5011,NR-STORE-101,Medicine Hat,AB,PRD-1002,2,450.0,900.0,2026-03-26 19:59:00
ORD-2026-00237,CUST-5019,NR-STORE-102,Lethbridge,AB,PRD-1002,3,450.0,1350.0,2026-05-13 20:55:00
ORD-2026-00238,CUST-5095,NR-STORE-107,Red Deer,AB,PRD-1002,1,450.0,450.0,2026-04-30 17:05:00
ORD-2026-00239,CUST-5094,NR-STORE-101,Edmonton,AB,PRD-1001,2,299.99,599.98,2026-01-14 18:19:00
ORD-2026-00240,CUST-5097,NR-STORE-107,Red Deer,AB,PRD-1003,3,899.5,2698.5,2026-05-18 02:49:00
ORD-2026-00241,CUST-5043,NR-STORE-103,Medicine Hat,AB,PRD-1003,3,899.5,2698.5,2026-02-09 09:11:00
ORD-2026-00242,CUST-5146,NR-STORE-103,Lethbridge,AB,PRD-1003,1,899.5,899.5,2026-02-26 17:20:00
ORD-2026-00243,CUST-5184,NR-STORE-102,Edmonton,AB,PRD-1003,1,899.5,899.5,2026-03-05 16:10:00
ORD-2026-00244,CUST-5068,NR-STORE-104,Red Deer,AB,PRD-1002,3,450.0,1350.0,2026-02-26 18:25:00
ORD-2026-00245,CUST-5095,NR-STORE-105,Red Deer,AB,PRD-1001,1,299.99,299.99,2026-02-23 03:54:00
ORD-2026-00246,CUST-5152,NR-STORE-106,Calgary,AB,PRD-1003,2,899.5,1799.0,2026-05-08 04:56:00
ORD-2026-00247,CUST-5034,NR-STORE-105,Medicine Hat,AB,PRD-1001,2,299.99,599.98,2026-05-23 00:00:00
ORD-2026-00248,CUST-5105,NR-STORE-106,Edmonton,AB,PRD-1002,2,450.0,900.0,2026-05-29 05:51:00
ORD-2026-00249,CUST-5043,NR-STORE-105,Calgary,AB,PRD-1002,1,450.0,450.0,2026-03-14 15:27:00
ORD-2026-00250,CUST-5142,NR-STORE-102,Medicine Hat,AB,PRD-1001,1,299.99,299.99,2026-04-23 20:38:00
ORD-2026-00251,CUST-5085,NR-STORE-107,Edmonton,AB,PRD-1004,1,189.99,189.99,2026-02-01 11:04:00
ORD-2026-00252,CUST-5167,NR-STORE-105,Edmonton,AB,PRD-1003,3,899.5,2698.5,2026-01-16 02:56:00
ORD-2026-00253,CUST-5027,NR-STORE-103,Lethbridge,AB,PRD-1002,1,450.0,450.0,2026-03-22 08:55:00
ORD-2026-00254,CUST-5197,NR-STORE-103,Lethbridge,AB,PRD-1001,1,299.99,299.99,2026-01-10 08:52:00
ORD-2026-00255,CUST-5041,NR-STORE-106,Red Deer,AB,PRD-1002,3,450.0,1350.0,2026-03-19 01:06:00
ORD-2026-00256,CUST-5198,NR-STORE-106,Lethbridge,AB,PRD-1004,2,189.99,379.98,2026-03-31 00:42:00
ORD-2026-00257,CUST-5079,NR-STORE-105,Edmonton,AB,PRD-1003,2,899.5,1799.0,2026-06-26 06:53:00
ORD-2026-00258,CUST-5041,NR-STORE-107,Medicine Hat,AB,PRD-1003,3,899.5,2698.5,2026-05-28 14:29:00
ORD-2026-00259,CUST-5147,NR-STORE-103,Medicine Hat,AB,PRD-1002,2,450.0,900.0,2026-05-23 16:09:00
ORD-2026-00260,CUST-5024,NR-STORE-101,Medicine Hat,AB,PRD-1001,2,299.99,599.98,2026-06-01 07:16:00
ORD-2026-00261,CUST-5153,NR-STORE-106,Edmonton,AB,PRD-1004,3,189.99,569.97,2026-06-07 05:58:00
ORD-2026-00262,CUST-5124,NR-STORE-102,Medicine Hat,AB,PRD-1002,2,450.0,900.0,2026-02-07 08:13:00
ORD-2026-00263,CUST-5005,NR-STORE-105,Red Deer,AB,PRD-1003,1,899.5,899.5,2026-02-03 03:19:00
ORD-2026-00264,CUST-5171,NR-STORE-104,Edmonton,AB,PRD-1002,1,450.0,450.0,2026-03-12 12:00:00
ORD-2026-00265,CUST-5090,NR-STORE-105,Calgary,AB,PRD-1004,3,189.99,569.97,2026-02-19 04:00:00
ORD-2026-00266,CUST-5024,NR-STORE-105,Calgary,AB,PRD-1001,2,299.99,599.98,2026-04-06 10:59:00
ORD-2026-00267,CUST-5087,NR-STORE-102,Calgary,AB,PRD-1002,1,450.0,450.0,2026-05-01 22:54:00
ORD-2026-00268,CUST-5175,NR-STORE-106,Calgary,AB,PRD-1002,3,450.0,1350.0,2026-06-26 12:47:00
ORD-2026-00269,CUST-5014,NR-STORE-106,Edmonton,AB,PRD-1001,2,299.99,599.98,2026-06-10 03:05:00
ORD-2026-00270,CUST-5001,NR-STORE-107,Medicine Hat,AB,PRD-1001,1,299.99,299.99,2026-06-22 19:17:00
ORD-2026-00271,CUST-5013,NR-STORE-101,Lethbridge,AB,PRD-1004,3,189.99,569.97,2026-05-26 11:01:00
ORD-2026-00272,CUST-5040,NR-STORE-104,Medicine Hat,AB,PRD-1004,2,189.99,379.98,2026-06-03 23:46:00
ORD-2026-00273,CUST-5031,NR-STORE-105,Medicine Hat,AB,PRD-1001,2,299.99,599.98,2026-05-22 16:05:00
ORD-2026-00274,CUST-5050,NR-STORE-104,Calgary,AB,PRD-1002,1,450.0,450.0,2026-02-11 20:34:00
ORD-2026-00275,CUST-5098,NR-STORE-102,Red Deer,AB,PRD-1004,1,189.99,189.99,2026-03-19 02:57:00
ORD-2026-00276,CUST-5194,NR-STORE-106,Red Deer,AB,PRD-1001,1,299.99,299.99,2026-04-30 22:57:00
ORD-2026-00277,CUST-5127,NR-STORE-106,Medicine Hat,AB,PRD-1001,3,299.99,899.97,2026-05-14 02:01:00
ORD-2026-00278,CUST-5020,NR-STORE-105,Lethbridge,AB,PRD-1004,1,189.99,189.99,2026-03-19 12:10:00
ORD-2026-00279,CUST-5034,NR-STORE-105,Calgary,AB,PRD-1002,3,450.0,1350.0,2026-02-01 14:05:00
ORD-2026-00280,CUST-5173,NR-STORE-106,Medicine Hat,AB,PRD-1003,2,899.5,1799.0,2026-06-23 15:03:00
ORD-2026-00281,CUST-5090,NR-STORE-102,Edmonton,AB,PRD-1002,2,450.0,900.0,2026-01-22 08:03:00
ORD-2026-00282,CUST-5158,NR-STORE-103,Edmonton,AB,PRD-1001,2,299.99,599.98,2026-01-31 09:07:00
ORD-2026-00283,CUST-5107,NR-STORE-103,Medicine Hat,AB,PRD-1003,1,899.5,899.5,2026-04-04 05:00:00
ORD-2026-00284,CUST-5096,NR-STORE-106,Edmonton,AB,PRD-1003,1,899.5,899.5,2026-06-20 15:50:00
ORD-2026-00285,CUST-5004,NR-STORE-103,Lethbridge,AB,PRD-1002,3,450.0,1350.0,2026-02-20 12:51:00
ORD-2026-00286,CUST-5002,NR-STORE-102,Calgary,AB,PRD-1001,1,299.99,299.99,2026-04-18 14:37:00
ORD-2026-00287,CUST-5091,NR-STORE-104,Medicine Hat,AB,PRD-1001,1,299.99,299.99,2026-05-18 10:43:00
ORD-2026-00288,CUST-5178,NR-STORE-105,Red Deer,AB,PRD-1001,2,299.99,599.98,2026-04-21 17:44:00
ORD-2026-00289,CUST-5162,NR-STORE-103,Edmonton,AB,PRD-1003,1,899.5,899.5,2026-04-02 17:51:00
ORD-2026-00290,CUST-5188,NR-STORE-101,Medicine Hat,AB,PRD-1003,1,899.5,899.5,2026-01-07 06:51:00
ORD-2026-00291,CUST-5114,NR-STORE-101,Calgary,AB,PRD-1001,1,299.99,299.99,2026-01-21 23:51:00
ORD-2026-00292,CUST-5162,NR-STORE-103,Lethbridge,AB,PRD-1001,2,299.99,599.98,2026-05-15 13:33:00
ORD-2026-00293,CUST-5082,NR-STORE-103,Medicine Hat,AB,PRD-1001,1,299.99,299.99,2026-04-25 19:43:00
ORD-2026-00294,CUST-5009,NR-STORE-102,Calgary,AB,PRD-1003,2,899.5,1799.0,2026-04-21 22:05:00
ORD-2026-00295,CUST-5057,NR-STORE-101,Lethbridge,AB,PRD-1004,1,189.99,189.99,2026-02-02 03:22:00
ORD-2026-00296,CUST-5060,NR-STORE-105,Calgary,AB,PRD-1001,1,299.99,299.99,2026-02-02 15:07:00
ORD-2026-00297,CUST-5082,NR-STORE-106,Red Deer,AB,PRD-1002,1,450.0,450.0,2026-06-25 08:14:00
ORD-2026-00298,CUST-5071,NR-STORE-105,Calgary,AB,PRD-1004,1,189.99,189.99,2026-03-02 15:35:00
ORD-2026-00299,CUST-5134,NR-STORE-106,Medicine Hat,AB,PRD-1001,1,299.99,299.99,2026-01-17 08:42:00
ORD-2026-00300,CUST-5024,NR-STORE-104,Calgary,AB,PRD-1003,1,899.5,899.5,2026-01-30 05:53:00
ORD-2026-00301,CUST-5151,NR-STORE-106,Lethbridge,AB,PRD-1001,2,299.99,599.98,2026-04-26 14:04:00
ORD-2026-00302,CUST-5135,NR-STORE-104,Medicine Hat,AB,PRD-1001,1,299.99,299.99,2026-04-30 11:36:00
ORD-2026-00303,CUST-5031,NR-STORE-103,Lethbridge,AB,PRD-1002,1,450.0,450.0,2026-03-18 08:44:00
ORD-2026-00304,CUST-5064,NR-STORE-105,Medicine Hat,AB,PRD-1004,2,189.99,379.98,2026-06-14 03:33:00
ORD-2026-00305,CUST-5002,NR-STORE-104,Calgary,AB,PRD-1003,1,899.5,899.5,2026-05-19 00:02:00
ORD-2026-00306,CUST-5027,NR-STORE-106,Calgary,AB,PRD-1001,2,299.99,599.98,2026-02-27 16:40:00
ORD-2026-00307,CUST-5113,NR-STORE-103,Lethbridge,AB,PRD-1001,1,299.99,299.99,2026-03-05 07:17:00
ORD-2026-00308,CUST-5058,NR-STORE-106,Edmonton,AB,PRD-1004,1,189.99,189.99,2026-06-29 17:50:00
ORD-2026-00309,CUST-5117,NR-STORE-105,Medicine Hat,AB,PRD-1002,2,450.0,900.0,2026-04-29 05:05:00
ORD-2026-00310,CUST-5052,NR-STORE-101,Red Deer,AB,PRD-1002,3,450.0,1350.0,2026-06-14 19:47:00
ORD-2026-00311,CUST-5154,NR-STORE-103,Lethbridge,AB,PRD-1001,2,299.99,599.98,2026-06-06 04:49:00
ORD-2026-00312,CUST-5138,NR-STORE-102,Medicine Hat,AB,PRD-1001,2,299.99,599.98,2026-02-17 11:28:00
ORD-2026-00313,CUST-5075,NR-STORE-107,Edmonton,AB,PRD-1001,2,299.99,599.98,2026-05-18 23:46:00
ORD-2026-00314,CUST-5117,NR-STORE-107,Edmonton,AB,PRD-1002,1,450.0,450.0,2026-02-26 13:31:00
ORD-2026-00315,CUST-5189,NR-STORE-106,Edmonton,AB,PRD-1001,1,299.99,299.99,2026-03-09 19:07:00
ORD-2026-00316,CUST-5062,NR-STORE-105,Medicine Hat,AB,PRD-1004,1,189.99,189.99,2026-04-27 22:45:00
ORD-2026-00317,CUST-5065,NR-STORE-106,Lethbridge,AB,PRD-1002,1,450.0,450.0,2026-05-28 15:30:00
ORD-2026-00318,CUST-5008,NR-STORE-106,Medicine Hat,AB,PRD-1002,2,450.0,900.0,2026-03-28 18:30:00
ORD-2026-00319,CUST-5005,NR-STORE-101,Lethbridge,AB,PRD-1001,2,299.99,599.98,2026-05-24 09:41:00
ORD-2026-00320,CUST-5174,NR-STORE-104,Lethbridge,AB,PRD-1002,1,450.0,450.0,2026-02-02 13:01:00
ORD-2026-00321,CUST-5134,NR-STORE-104,Medicine Hat,AB,PRD-1003,1,899.5,899.5,2026-03-20 10:28:00
ORD-2026-00322,CUST-5170,NR-STORE-106,Edmonton,AB,PRD-1001,1,299.99,299.99,2026-01-01 02:48:00
ORD-2026-00323,CUST-5140,NR-STORE-105,Lethbridge,AB,PRD-1004,1,189.99,189.99,2026-01-15 07:25:00
ORD-2026-00324,CUST-5193,NR-STORE-105,Edmonton,AB,PRD-1001,1,299.99,299.99,2026-01-18 21:59:00
ORD-2026-00325,CUST-5122,NR-STORE-101,Red Deer,AB,PRD-1001,1,299.99,299.99,2026-01-14 12:42:00
ORD-2026-00326,CUST-5008,NR-STORE-107,Medicine Hat,AB,PRD-1001,1,299.99,299.99,2026-06-24 17:35:00
ORD-2026-00327,CUST-5097,NR-STORE-103,Edmonton,AB,PRD-1001,2,299.99,599.98,2026-05-18 15:38:00
ORD-2026-00328,CUST-5167,NR-STORE-107,Red Deer,AB,PRD-1002,2,450.0,900.0,2026-06-05 22:31:00
ORD-2026-00329,CUST-5003,NR-STORE-104,Lethbridge,AB,PRD-1003,1,899.5,899.5,2026-06-03 21:06:00
ORD-2026-00330,CUST-5123,NR-STORE-106,Red Deer,AB,PRD-1004,1,189.99,189.99,2026-03-22 20:34:00
ORD-2026-00331,CUST-5027,NR-STORE-107,Edmonton,AB,PRD-1001,3,299.99,899.97,2026-04-11 16:48:00
ORD-2026-00332,CUST-5145,NR-STORE-107,Lethbridge,AB,PRD-1004,2,189.99,379.98,2026-02-21 02:57:00
ORD-2026-00333,CUST-5179,NR-STORE-102,Medicine Hat,AB,PRD-1002,3,450.0,1350.0,2026-03-16 17:46:00
ORD-2026-00334,CUST-5024,NR-STORE-102,Red Deer,AB,PRD-1003,3,899.5,2698.5,2026-05-18 23:10:00
ORD-2026-00335,CUST-5150,NR-STORE-102,Edmonton,AB,PRD-1003,2,899.5,1799.0,2026-01-30 07:54:00
ORD-2026-00336,CUST-5012,NR-STORE-107,Edmonton,AB,PRD-1001,2,299.99,599.98,2026-02-16 04:29:00
ORD-2026-00337,CUST-5102,NR-STORE-101,Lethbridge,AB,PRD-1004,1,189.99,189.99,2026-06-27 19:14:00
ORD-2026-00338,CUST-5097,NR-STORE-107,Red Deer,AB,PRD-1004,3,189.99,569.97,2026-05-05 11:38:00
ORD-2026-00339,CUST-5197,NR-STORE-106,Calgary,AB,PRD-1002,2,450.0,900.0,2026-05-26 02:14:00
ORD-2026-00340,CUST-5016,NR-STORE-102,Lethbridge,AB,PRD-1002,3,450.0,1350.0,2026-04-28 18:29:00
ORD-2026-00341,CUST-5003,NR-STORE-105,Medicine Hat,AB,PRD-1001,2,299.99,599.98,2026-05-05 22:27:00
ORD-2026-00342,CUST-5019,NR-STORE-104,Red Deer,AB,PRD-1004,2,189.99,379.98,2026-05-25 08:31:00
ORD-2026-00343,CUST-5122,NR-STORE-101,Lethbridge,AB,PRD-1004,2,189.99,379.98,2026-01-27 04:45:00
ORD-2026-00344,CUST-5153,NR-STORE-104,Medicine Hat,AB,PRD-1001,3,299.99,899.97,2026-01-17 13:04:00
ORD-2026-00345,CUST-5194,NR-STORE-103,Calgary,AB,PRD-1004,2,189.99,379.98,2026-06-02 11:26:00
ORD-2026-00346,CUST-5020,NR-STORE-106,Medicine Hat,AB,PRD-1002,3,450.0,1350.0,2026-06-07 00:27:00
ORD-2026-00347,CUST-5043,NR-STORE-101,Calgary,AB,PRD-1001,2,299.99,599.98,2026-03-12 18:42:00
ORD-2026-00348,CUST-5174,NR-STORE-107,Lethbridge,AB,PRD-1003,3,899.5,2698.5,2026-02-16 12:43:00
ORD-2026-00349,CUST-5152,NR-STORE-106,Calgary,AB,PRD-1002,1,450.0,450.0,2026-03-08 23:54:00
ORD-2026-00350,CUST-5124,NR-STORE-107,Medicine Hat,AB,PRD-1001,1,299.99,299.99,2026-04-21 05:35:00
ORD-2026-00351,CUST-5067,NR-STORE-105,Medicine Hat,AB,PRD-1002,1,450.0,450.0,2026-03-16 04:48:00
ORD-2026-00352,CUST-5147,NR-STORE-101,Edmonton,AB,PRD-1001,1,299.99,299.99,2026-05-12 14:11:00
ORD-2026-00353,CUST-5028,NR-STORE-102,Lethbridge,AB,PRD-1004,1,189.99,189.99,2026-04-29 00:10:00
ORD-2026-00354,CUST-5198,NR-STORE-102,Medicine Hat,AB,PRD-1002,2,450.0,900.0,2026-02-01 17:32:00
ORD-2026-00355,CUST-5027,NR-STORE-107,Medicine Hat,AB,PRD-1003,2,899.5,1799.0,2026-04-08 18:56:00
ORD-2026-00356,CUST-5178,NR-STORE-101,Medicine Hat,AB,PRD-1004,2,189.99,379.98,2026-02-04 18:28:00
ORD-2026-00357,CUST-5142,NR-STORE-102,Medicine Hat,AB,PRD-1002,3,450.0,1350.0,2026-02-09 14:24:00
ORD-2026-00358,CUST-5122,NR-STORE-102,Red Deer,AB,PRD-1004,1,189.99,189.99,2026-04-20 01:21:00
ORD-2026-00359,CUST-5166,NR-STORE-102,Edmonton,AB,PRD-1001,1,299.99,299.99,2026-04-09 22:48:00
ORD-2026-00360,CUST-5078,NR-STORE-101,Medicine Hat,AB,PRD-1002,1,450.0,450.0,2026-01-10 15:28:00
ORD-2026-00361,CUST-5053,NR-STORE-102,Edmonton,AB,PRD-1002,1,450.0,450.0,2026-03-24 21:50:00
ORD-2026-00362,CUST-5007,NR-STORE-102,Medicine Hat,AB,PRD-1004,2,189.99,379.98,2026-01-31 04:25:00
ORD-2026-00363,CUST-5077,NR-STORE-105,Red Deer,AB,PRD-1002,3,450.0,1350.0,2026-01-01 16:58:00
ORD-2026-00364,CUST-5164,NR-STORE-104,Lethbridge,AB,PRD-1003,2,899.5,1799.0,2026-06-06 02:45:00
ORD-2026-00365,CUST-5101,NR-STORE-104,Medicine Hat,AB,PRD-1001,1,299.99,299.99,2026-04-27 10:23:00
ORD-2026-00366,CUST-5127,NR-STORE-102,Lethbridge,AB,PRD-1003,3,899.5,2698.5,2026-02-27 20:50:00
ORD-2026-00367,CUST-5161,NR-STORE-103,Edmonton,AB,PRD-1004,3,189.99,569.97,2026-01-02 23:32:00
ORD-2026-00368,CUST-5139,NR-STORE-106,Edmonton,AB,PRD-1003,3,899.5,2698.5,2026-06-13 15:15:00
ORD-2026-00369,CUST-5069,NR-STORE-102,Edmonton,AB,PRD-1003,3,899.5,2698.5,2026-05-21 01:57:00
ORD-2026-00370,CUST-5182,NR-STORE-103,Medicine Hat,AB,PRD-1003,2,899.5,1799.0,2026-03-19 15:46:00
ORD-2026-00371,CUST-5003,NR-STORE-102,Edmonton,AB,PRD-1003,2,899.5,1799.0,2026-05-06 15:09:00
ORD-2026-00372,CUST-5158,NR-STORE-103,Red Deer,AB,PRD-1002,2,450.0,900.0,2026-02-24 18:43:00
ORD-2026-00373,CUST-5108,NR-STORE-105,Medicine Hat,AB,PRD-1001,2,299.99,599.98,2026-01-27 23:38:00
ORD-2026-00374,CUST-5047,NR-STORE-104,Calgary,AB,PRD-1001,3,299.99,899.97,2026-01-12 16:07:00
ORD-2026-00375,CUST-5107,NR-STORE-105,Edmonton,AB,PRD-1003,1,899.5,899.5,2026-05-23 20:44:00
ORD-2026-00376,CUST-5038,NR-STORE-102,Edmonton,AB,PRD-1003,1,899.5,899.5,2026-03-21 00:56:00
ORD-2026-00377,CUST-5010,NR-STORE-103,Lethbridge,AB,PRD-1003,1,899.5,899.5,2026-03-20 21:32:00
ORD-2026-00378,CUST-5000,NR-STORE-101,Calgary,AB,PRD-1001,2,299.99,599.98,2026-02-13 05:45:00
ORD-2026-00379,CUST-5170,NR-STORE-104,Edmonton,AB,PRD-1004,3,189.99,569.97,2026-06-23 14:53:00
ORD-2026-00380,CUST-5137,NR-STORE-106,Lethbridge,AB,PRD-1002,3,450.0,1350.0,2026-06-19 17:01:00
ORD-2026-00381,CUST-5134,NR-STORE-104,Medicine Hat,AB,PRD-1001,1,299.99,299.99,2026-05-03 02:20:00
ORD-2026-00382,CUST-5128,NR-STORE-103,Medicine Hat,AB,PRD-1004,3,189.99,569.97,2026-02-27 11:05:00
ORD-2026-00383,CUST-5016,NR-STORE-101,Edmonton,AB,PRD-1003,1,899.5,899.5,2026-04-25 21:49:00
ORD-2026-00384,CUST-5023,NR-STORE-106,Edmonton,AB,PRD-1002,3,450.0,1350.0,2026-04-21 07:02:00
ORD-2026-00385,CUST-5024,NR-STORE-104,Edmonton,AB,PRD-1004,1,189.99,189.99,2026-02-01 19:17:00
ORD-2026-00386,CUST-5177,NR-STORE-107,Calgary,AB,PRD-1004,2,189.99,379.98,2026-06-11 02:17:00
ORD-2026-00387,CUST-5095,NR-STORE-102,Medicine Hat,AB,PRD-1001,3,299.99,899.97,2026-04-16 11:17:00
ORD-2026-00388,CUST-5197,NR-STORE-103,Edmonton,AB,PRD-1002,2,450.0,900.0,2026-06-05 06:46:00
ORD-2026-00389,CUST-5137,NR-STORE-105,Edmonton,AB,PRD-1004,1,189.99,189.99,2026-01-18 06:50:00
ORD-2026-00390,CUST-5064,NR-STORE-107,Red Deer,AB,PRD-1001,2,299.99,599.98,2026-03-09 17:19:00
ORD-2026-00391,CUST-5081,NR-STORE-105,Medicine Hat,AB,PRD-1001,3,299.99,899.97,2026-05-04 14:52:00
ORD-2026-00392,CUST-5175,NR-STORE-107,Lethbridge,AB,PRD-1003,2,899.5,1799.0,2026-04-07 14:37:00
ORD-2026-00393,CUST-5199,NR-STORE-107,Lethbridge,AB,PRD-1002,3,450.0,1350.0,2026-03-19 15:08:00
ORD-2026-00394,CUST-5134,NR-STORE-104,Edmonton,AB,PRD-1003,2,899.5,1799.0,2026-02-10 11:40:00
ORD-2026-00395,CUST-5180,NR-STORE-101,Edmonton,AB,PRD-1001,1,299.99,299.99,2026-02-06 10:59:00
ORD-2026-00396,CUST-5130,NR-STORE-102,Lethbridge,AB,PRD-1001,2,299.99,599.98,2026-04-13 22:17:00
ORD-2026-00397,CUST-5010,NR-STORE-104,Medicine Hat,AB,PRD-1001,3,299.99,899.97,2026-05-03 14:50:00
ORD-2026-00398,CUST-5158,NR-STORE-105,Lethbridge,AB,PRD-1002,1,450.0,450.0,2026-02-21 16:59:00
ORD-2026-00399,CUST-5165,NR-STORE-106,Calgary,AB,PRD-1003,1,899.5,899.5,2026-03-13 21:13:00
ORD-2026-00400,CUST-5168,NR-STORE-102,Medicine Hat,AB,PRD-1004,3,189.99,569.97,2026-05-23 03:43:00
ORD-2026-00401,CUST-5169,NR-STORE-106,Lethbridge,AB,PRD-1001,3,299.99,899.97,2026-01-06 00:41:00
ORD-2026-00402,CUST-5174,NR-STORE-106,Calgary,AB,PRD-1001,1,299.99,299.99,2026-04-04 21:47:00
ORD-2026-00403,CUST-5152,NR-STORE-103,Red Deer,AB,PRD-1003,1,899.5,899.5,2026-04-17 05:30:00
ORD-2026-00404,CUST-5038,NR-STORE-102,Edmonton,AB,PRD-1002,1,450.0,450.0,2026-05-03 20:13:00
ORD-2026-00405,CUST-5085,NR-STORE-107,Medicine Hat,AB,PRD-1004,2,189.99,379.98,2026-04-21 21:25:00
ORD-2026-00406,CUST-5107,NR-STORE-104,Lethbridge,AB,PRD-1002,3,450.0,1350.0,2026-04-01 17:51:00
ORD-2026-00407,CUST-5177,NR-STORE-105,Medicine Hat,AB,PRD-1004,3,189.99,569.97,2026-03-14 06:52:00
ORD-2026-00408,CUST-5140,NR-STORE-105,Calgary,AB,PRD-1004,1,189.99,189.99,2026-05-15 05:58:00
ORD-2026-00409,CUST-5116,NR-STORE-104,Edmonton,AB,PRD-1003,3,899.5,2698.5,2026-03-14 04:12:00
ORD-2026-00410,CUST-5028,NR-STORE-107,Lethbridge,AB,PRD-1002,3,450.0,1350.0,2026-05-17 22:48:00
ORD-2026-00411,CUST-5017,NR-STORE-102,Lethbridge,AB,PRD-1001,3,299.99,899.97,2026-02-10 23:29:00
ORD-2026-00412,CUST-5174,NR-STORE-105,Medicine Hat,AB,PRD-1001,3,299.99,899.97,2026-01-28 16:12:00
ORD-2026-00413,CUST-5114,NR-STORE-101,Medicine Hat,AB,PRD-1001,3,299.99,899.97,2026-06-04 14:53:00
ORD-2026-00414,CUST-5072,NR-STORE-107,Calgary,AB,PRD-1002,3,450.0,1350.0,2026-04-29 02:01:00
ORD-2026-00415,CUST-5075,NR-STORE-106,Calgary,AB,PRD-1001,2,299.99,599.98,2026-06-15 15:02:00
ORD-2026-00416,CUST-5153,NR-STORE-107,Red Deer,AB,PRD-1001,3,299.99,899.97,2026-05-20 22:35:00
ORD-2026-00417,CUST-5058,NR-STORE-107,Calgary,AB,PRD-1003,2,899.5,1799.0,2026-03-02 06:08:00
ORD-2026-00418,CUST-5139,NR-STORE-105,Edmonton,AB,PRD-1002,1,450.0,450.0,2026-06-28 07:44:00
ORD-2026-00419,CUST-5024,NR-STORE-101,Edmonton,AB,PRD-1002,1,450.0,450.0,2026-02-23 08:38:00
ORD-2026-00420,CUST-5084,NR-STORE-103,Medicine Hat,AB,PRD-1004,1,189.99,189.99,2026-03-10 07:09:00
ORD-2026-00421,CUST-5124,NR-STORE-105,Lethbridge,AB,PRD-1001,2,299.99,599.98,2026-01-08 10:29:00
ORD-2026-00422,CUST-5061,NR-STORE-104,Edmonton,AB,PRD-1002,3,450.0,1350.0,2026-02-16 09:06:00
